id,mssv,listening,reading,total,mamh,ghichu
1317,2806A650XPvAibaEXe/EvmuerN6w1BqpmgVv4ERT,,,47.0,ENG01,
1318,4231C089XPvAibaEXe/EvmuerN6w1F2RepQUx5nM,,,82.0,ENG02,
1319,FEF432B0XPvAibaEXe/EvmuerN6w1BP827OBqePo,,,39.0,AVSC,
1320,DFD92514XPvAibaEXe/EvmuerN6w1CgmhEYUI2B5,,,41.0,ENG01,
1321,E8E4ADB2XPvAibaEXe/AdnwkoyhfDsgpoaEF+gFF,,,40.0,ENG01,
1322,D2C70515XPvAibaEXe/AdnwkoyhfDgUaiB/kDrKd,,,43.0,ENG01,
1323,CB71DFB6XPvAibaEXe/AdnwkoyhfDrUsMP8M6ihS,,,48.0,ENG01,
1324,D61C493EXPvAibaEXe/AdnwkoyhfDsoXAR3dwYyy,,,47.0,ENG01,
1325,E64CBFE4XPvAibaEXe/AdnwkoyhfDpgHynAQnBAo,,,42.0,ENG01,
1326,F2449D67XPvAibaEXe/AdnwkoyhfDkqxTK84Dj06,,,38.0,AVSC,
1327,84E78EF7XPvAibaEXe/AdnwkoyhfDuNWqr7keeGm,,,54.0,ENG01,
1328,0188BAD2XPvAibaEXe/AdnwkoyhfDtYg0Faie5sR,,,27.0,AVSC,
1329,E79D21E8XPvAibaEXe/AdnwkoyhfDkUBKZfsFZ+u,,,37.0,AVSC,
1330,899433F3XPvAibaEXe/AdnwkoyhfDsN/LeUkzX3g,,,58.0,ENG01,
1331,7DDCA389XPvAibaEXe8zDsaHJ0+9rWXYpAw5NiAo,,,53.0,ENG01,
1332,4F4330A5XPvAibaEXe8zDsaHJ0+9rZlfithDysPs,,,50.0,ENG01,
1333,CAFDB130XPvAibaEXe8zDsaHJ0+9rT+zHC169stm,,,27.0,AVSC,
1334,C3184A42XPvAibaEXe8zDsaHJ0+9rVTTu+ugxNcW,,,58.0,ENG01,
1335,0BDC71E7XPvAibaEXe8zDsaHJ0+9rUtBfUJ7ZI6S,,,64.0,ENG01,
1336,32EB8611XPvAibaEXe8zDsaHJ0+9rRdmlJDdktRf,,,78.0,ENG02,
1338,120E8916XPvAibaEXe8zDsaHJ0+9rbugcEt8WQrI,,,37.0,AVSC,
1339,8D460FCAXPvAibaEXe8Vh+AQMuj+NKSEjWRw7WhC,,,36.0,AVSC,
1340,305CB305XPvAibaEXe8Vh+AQMuj+NLxffn/dEZei,,,48.0,ENG01,
1341,E2F4828AXPvAibaEXe8Vh+AQMuj+NEAL3k5XqVlt,,,60.0,ENG01,
1342,7C27796CXPvAibaEXe8Vh+AQMuj+NP0pHPOXtPSz,,,37.0,AVSC,
1343,23EA37C8XPvAibaEXe8Vh+AQMuj+NFnH6dFzEKue,,,63.0,ENG01,
1344,F6CF10BEXPvAibaEXe8Vh+AQMuj+NESVsTzy0/8c,,,52.0,ENG01,
1345,52A66AADXPvAibaEXe8Vh+AQMuj+NMDeF7chRmH0,,,38.0,AVSC,
1346,FFA60AE3XPvAibaEXe8Vh+AQMuj+NNj47wSDJ4ja,,,88.0,ENG02,
1347,99D9E2CEXPvAibaEXe8Vh+AQMuj+NHCvCn+mKnD+,,,68.0,ENG01,
1348,442001BEXPvAibaEXe8IGiiWauHvTPZ2N6kJSQj7,,,29.0,AVSC,
1349,70A055E8XPvAibaEXe8IGiiWauHvTFPoYAmvDvZG,,,50.0,ENG01,
1350,671D09FAXPvAibaEXe8IGiiWauHvTHz2ZSMV7PKN,,,43.0,ENG01,
1351,00D42116XPvAibaEXe8IGiiWauHvTNlYh1/nN8rw,,,52.0,ENG01,
1352,ECF9A717XPvAibaEXe8IGiiWauHvTANl1CAS/FgB,,,55.0,ENG01,
1353,111806E3XPvAibaEXe8IGiiWauHvTC9XSEKDxAv0,,,35.0,AVSC,
1354,B81B9C7AXPvAibaEXe8IGiiWauHvTDIPhp0zklS3,,,47.0,ENG01,
1355,2FCD54FBXPvAibaEXe8IGiiWauHvTA2iWNEDvSOo,,,60.0,ENG01,
1356,3010AB7DXPvAibaEXe8IGiiWauHvTO45gkTMWbuq,,,43.0,ENG01,
1357,AE129972XPvAibaEXe8IGiiWauHvTP69gntNs7/U,,,44.0,ENG01,
1358,4D410C34XPvAibaEXe/Y5MNhmO/7o82QL5PF3tBn,,,33.0,AVSC,
1359,07B456DFXPvAibaEXe/Y5MNhmO/7o4jqDhK0hPph,,,32.0,AVSC,
1360,F6D4D028XPvAibaEXe/Y5MNhmO/7o97ixcK+3xEo,,,55.0,ENG01,
1361,DE32772DXPvAibaEXe/Y5MNhmO/7o2+fMFYWsbNO,,,85.0,ENG02,
1362,1BFB1596XPvAibaEXe/Y5MNhmO/7o9Gp9slhg//H,,,47.0,ENG01,
1363,9FC79249XPvAibaEXe/Y5MNhmO/7owSo+9bSoRKo,,,59.0,ENG01,
1364,BA3F04AAXPvAibaEXe/Y5MNhmO/7o1v7arYEHpJ2,,,48.0,ENG01,
1365,92E73BE3XPvAibaEXe/Y5MNhmO/7o4y4V4wUcfjD,,,27.0,AVSC,
1366,5B282C28XPvAibaEXe/Y5MNhmO/7o/iHPWsBOWfs,,,36.0,AVSC,
1367,F3DB9435XPvAibaEXe+QkoGRj4DtvUmMz3EgTQRQ,,,90.0,ENG02,
1368,912F91F3XPvAibaEXe+QkoGRj4DtvQ4QKf3X6sSh,,,28.0,AVSC,
1369,899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,,,73.0,ENG02,
1370,6C6D234DXPvAibaEXe+QkoGRj4DtvaROcb5sBGft,,,69.0,ENG01,
1371,AD845992XPvAibaEXe+QkoGRj4DtvabYFVVtLgiL,,,56.0,ENG01,
1372,991C7EF2XPvAibaEXe+QkoGRj4DtvbxmWD4WfH69,,,46.0,ENG01,
1373,578B2F2BXPvAibaEXe+QkoGRj4DtvZJc9kxK/Phc,,,25.0,AVSC,
1374,76E059D3XPvAibaEXe+QkoGRj4DtvTdXf5/f9lbX,,,24.0,AVSC,
1375,33529612XPvAibaEXe+QkoGRj4DtvZlyRg2uGFzc,,,37.0,AVSC,
1376,81210C39XPvAibaEXe+72vl6t/d8GS91bhcSkmKu,,,54.0,ENG01,
1377,A53D5D4FXPvAibaEXe+72vl6t/d8Gbt+1SS7EteW,,,48.0,ENG01,
1378,755D1C40XPvAibaEXe+72vl6t/d8Gae2ifMQhNq6,,,83.0,ENG02,
1379,CA826B07XPvAibaEXe+72vl6t/d8GfWZgU0yCPaN,,,69.0,ENG01,
1380,398911F1XPvAibaEXe+72vl6t/d8Gfwu7yR0oQfT,,,38.0,AVSC,
1381,02784045XPvAibaEXe+72vl6t/d8GVXw6d/9TNFr,,,33.0,AVSC,
1382,B679343BXPvAibaEXe+72vl6t/d8GeNfo9UQHH07,,,28.0,AVSC,
1383,ED969016XPvAibaEXe+72vl6t/d8GRNRptD8pZn8,,,72.0,ENG02,
1384,8DD2E6EEXPvAibaEXe+72vl6t/d8GaNddOCQ3/Hg,,,34.0,AVSC,
1385,6640F43CXPvAibaEXe+72vl6t/d8GdibOPd9wvKm,,,70.0,ENG01,
1387,32088267XPvAibaEXe+7uJh0aD4oAv7g7bnxSiTC,,,85.0,ENG02,
1388,692AE086XPvAibaEXe+7uJh0aD4oAhdF11ZV7Cz8,,,55.0,ENG01,
1389,0F6668CEXPvAibaEXe+7uJh0aD4oAsBvKJEEQ3Jm,,,45.0,ENG01,
1390,C57ED5F5XPvAibaEXe+7uJh0aD4oAjZmKjOK7gtn,,,80.0,ENG02,
1391,00682F91XPvAibaEXe+7uJh0aD4oAh9STIRScEd+,,,40.0,ENG01,
1392,34AAEBF7XPvAibaEXe+7uJh0aD4oApRQobnK00ZB,,,64.0,ENG01,
1393,A903C3F7XPvAibaEXe+7uJh0aD4oAhBqCJ/9HyvM,,,54.0,ENG01,
1394,487CF06DXPvAibaEXe+7uJh0aD4oAt7gpl4iyu3j,,,35.0,AVSC,
1395,D3E077ABXPvAibaEXe8dsW93DhIODD5TMSoUN1Zk,,,43.0,ENG01,
1396,167B8EDEXPvAibaEXe8dsW93DhIODNXcaPetSzPj,,,80.0,ENG02,
1397,4D740D75XPvAibaEXe8dsW93DhIODCPLLh09YzCe,,,70.0,ENG01,
1398,50E79C84XPvAibaEXe8dsW93DhIODGX66c322//9,,,61.0,ENG01,
1399,79A89A60XPvAibaEXe8dsW93DhIODNA2OSbjNVuN,,,75.0,ENG02,
1400,1045A78EXPvAibaEXe8dsW93DhIODCnZ4iYHgwM/,,,87.0,ENG02,
1401,7CC27621XPvAibaEXe8dsW93DhIODNCT+X8MHRcL,,,60.0,ENG01,
1402,76B50993XPvAibaEXe8dsW93DhIODMZ9s3zzOYkv,,,34.0,AVSC,
1403,78FAE6ABXPvAibaEXe8dsW93DhIODLU+ns5VjCNp,,,72.0,ENG02,
1404,D45EE891XPvAibaEXe8dsW93DhIODOUn2gxjGeSU,,,81.0,ENG02,
1405,4449244CXPvAibaEXe/GEP39G15BdTcc/iK+p4eZ,,,37.0,AVSC,
1406,A324FFF5XPvAibaEXe/GEP39G15BdTMUzs3saN4K,,,45.0,ENG01,
1407,2B890001XPvAibaEXe/GEP39G15BdYeM33SDYYGu,,,73.0,ENG02,
1408,C4743344XPvAibaEXe/GEP39G15BdRHnJnxt9Z2e,,,82.0,ENG02,
1409,DCFC2354XPvAibaEXe/GEP39G15BdUX/edk2mUEW,,,40.0,ENG01,
1410,09DE3A51XPvAibaEXe/GEP39G15BdRSEDU3D3+LV,,,37.0,AVSC,
1411,35625D29XPvAibaEXe/GEP39G15BdYR2wRvPRcrC,,,91.0,ENG02,
1412,064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,,,44.0,ENG01,
1413,BE5E845EXPvAibaEXe/GEP39G15Bdb/xeUNYMTLD,,,46.0,ENG01,
1414,8A04A97CXPvAibaEXe/Nq24Gaz1feYj1jfdRQZcD,,,53.0,ENG01,
1415,2CC3FDDFXPvAibaEXe/Nq24Gaz1feXbB6TopRdcU,,,34.0,AVSC,
1416,7414861DXPvAibaEXe/Nq24Gaz1feaDgEogpyRsV,,,75.0,ENG02,
1417,EE06D60CXPvAibaEXe/Nq24Gaz1feT3UfTc6pFUf,,,46.0,ENG01,
1418,7D75D845XPvAibaEXe/Nq24Gaz1febpA/AVUAivH,,,69.0,ENG01,
1419,8B68B2B6XPvAibaEXe/Nq24Gaz1feQIOYs4ndO2L,,,63.0,ENG01,
1420,BD981345XPvAibaEXe/Nq24Gaz1febHS3AYx9QnU,,,74.0,ENG02,
1421,F19381D9XPvAibaEXe/Nq24Gaz1feSmFuk6hkLNx,,,63.0,ENG01,
1422,EB8B0003XPvAibaEXe/Nq24Gaz1fefBxfdHO6wr5,,,61.0,ENG01,
1423,57924695XPvAibaEXe/7kKaS8/f9RcVEFm8cdczb,,,48.0,ENG01,
1424,8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,,,72.0,ENG02,
1425,63E8277EXPvAibaEXe/7kKaS8/f9RWfXR6mDAAbe,,,73.0,ENG02,
1426,3F73951DXPvAibaEXe/7kKaS8/f9Rd5oZdvt88V9,,,87.0,ENG02,
1427,18E1B067XPvAibaEXe/7kKaS8/f9RSA1bIq8pV8V,,,63.0,ENG01,
1428,C83F9C5FXPvAibaEXe/7kKaS8/f9RbtZXklFhzZ+,,,53.0,ENG01,
1429,8A87E2E9XPvAibaEXe/7kKaS8/f9RX3MJcaQY8O7,,,36.0,AVSC,
1430,870788F3XPvAibaEXe/7kKaS8/f9RV/4PGRM1bPg,,,39.0,AVSC,
1431,75E56382XPvAibaEXe/7kKaS8/f9RSALtutvmMiK,,,63.0,ENG01,
1432,96FE9A69XPvAibaEXe+t618nkWP4eYtZVSEab05Z,,,60.0,ENG01,
1433,3186A744XPvAibaEXe+t618nkWP4ef5f2AtNeqFx,,,49.0,ENG01,
1434,DAFB4AD8XPvAibaEXe+t618nkWP4eSGoaS3EepRz,,,48.0,ENG01,
1435,9D2E9ABEXPvAibaEXe+t618nkWP4eYOJG9NVeUVr,,,38.0,AVSC,
1436,E68EF532XPvAibaEXe+t618nkWP4ecLwQhP+zte9,,,47.0,ENG01,
1437,6E4C2765XPvAibaEXe+t618nkWP4eVl9C1gP1l1X,,,83.0,ENG02,
1438,5C204073XPvAibaEXe+t618nkWP4eYQUhRFA8+iG,,,51.0,ENG01,
1439,89BBFB7DXPvAibaEXe+t618nkWP4eTlouiqlUV5h,,,86.0,ENG02,
1440,CE44634CXPvAibaEXe+t618nkWP4eeHt1fC2+cyn,,,45.0,ENG01,
1441,31A53F3CXPvAibaEXe9R53Fu3buHyTJgSsSF63Cj,,,74.0,ENG02,
1442,609F9309XPvAibaEXe9R53Fu3buHyTgw/++uttLg,,,95.0,ENG02,
1443,1255E163XPvAibaEXe9R53Fu3buHyXAPF0RS0FNs,,,73.0,ENG02,
1444,43E341BBXPvAibaEXe9R53Fu3buHyTBBFLIYMoli,,,52.0,ENG01,
1445,A40A7606XPvAibaEXe9R53Fu3buHyd+UeFckLysT,,,43.0,ENG01,
1446,7119F460XPvAibaEXe9R53Fu3buHyWJM4aFgfFhf,,,42.0,ENG01,
1447,786CBBC1XPvAibaEXe8qgRlcblbl2u4+2Kw/Oa4I,,,49.0,ENG01,
1448,00E4A623XPvAibaEXe8qgRlcblbl2vnFrpB96HIM,,,72.0,ENG02,
1449,383C1E93XPvAibaEXe8qgRlcblbl2reK2ooH3F5F,,,72.0,ENG02,
1450,83BE0E42XPvAibaEXe8qgRlcblbl2ntqFY9HAKuj,,,85.0,ENG02,
1451,EC8C917CXPvAibaEXe8qgRlcblbl2nIOON/wpsj6,,,65.0,ENG01,
1452,265D05F3XPvAibaEXe8qgRlcblbl2m+OPn9cljQO,,,47.0,ENG01,
1453,F885D62BXPvAibaEXe8qgRlcblbl2riD7D3JqW+s,,,81.0,ENG02,
1454,FA596B82XPvAibaEXe8ElCvsRaR7d+NmhBfMVE3P,,,42.0,ENG01,
1455,BEC0DDF4XPvAibaEXe8ElCvsRaR7d0aNg1GBinGA,,,38.0,AVSC,
1456,DF69FEF6XPvAibaEXe8ElCvsRaR7d/fc0gk2uxRB,,,75.0,ENG02,
1457,DA2A3DC3XPvAibaEXe8ElCvsRaR7d1DAGVbnyg86,,,77.0,ENG02,
1458,3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE,,,48.0,ENG01,
1460,11915293XPvAibaEXe8ElCvsRaR7dwrp343Arzsz,,,24.0,AVSC,
1461,A99ACB92XPvAibaEXe8ElCvsRaR7dxJMRuag23Ya,,,71.0,ENG01,
1462,134D7956XPvAibaEXe8ElCvsRaR7dxA6+OKgOQMj,,,62.0,ENG01,
1463,8D8B2A65XPvAibaEXe9zES3Ot4N4SMtTPq8b6O8M,,,58.0,ENG01,
1464,E4588B1FXPvAibaEXe9zES3Ot4N4SBvgjiWTE3Oa,,,55.0,ENG01,
1465,50F68137XPvAibaEXe9zES3Ot4N4SDYvw3WFuu7s,,,50.0,ENG01,
1466,CBC11CCAXPvAibaEXe9zES3Ot4N4SHsdTF3r7jFx,,,62.0,ENG01,
1467,8D95D160XPvAibaEXe9zES3Ot4N4SMQO7XuvUQzq,,,34.0,AVSC,
1468,B30A613FXPvAibaEXe9zES3Ot4N4SKKBsBRX9JUl,,,60.0,ENG01,
1469,B9CF2D72XPvAibaEXe9zES3Ot4N4SPNMTvQS/qcE,,,77.0,ENG02,
1470,87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,,,53.0,ENG01,
1471,A170A91EXPvAibaEXe9zES3Ot4N4SEsdbFx0z4oz,,,51.0,ENG01,
1472,F6F6AEC8XPvAibaEXe9mNMzpS14Vge+UeuNdrsB5,,,56.0,ENG01,
1473,550DA54EXPvAibaEXe9mNMzpS14VgQuZB5vjk0sM,,,42.0,ENG01,
1474,4E7D2DD6XPvAibaEXe9mNMzpS14VgRnJfufOukAE,,,83.0,ENG02,
1475,121BF050XPvAibaEXe9mNMzpS14Vgd5LRnFi5Ayv,,,76.0,ENG02,
1476,27C73435XPvAibaEXe9mNMzpS14VgeQi0K4IDvSW,,,92.0,ENG02,
1477,FCBC5D0EXPvAibaEXe9mNMzpS14VgcKMLRpwsLu6,,,36.0,AVSC,
1478,8CDB1DC4XPvAibaEXe9mNMzpS14VgXMHRAUa/Ln9,,,25.0,AVSC,
1479,A861ED39XPvAibaEXe9mNMzpS14VgS2CmfP7SeeV,,,86.0,ENG02,
1480,3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K,,,27.0,AVSC,
1481,B704384EXPvAibaEXe/V63KvIWwakP4oRAIZY/x8,,,42.0,ENG01,
1482,2A00DEB4XPvAibaEXe/V63KvIWwakH2c4+47rvAQ,,,61.0,ENG01,
1483,46AF3FCDXPvAibaEXe/V63KvIWwakLTkSKyFOT+I,,,44.0,ENG01,
1484,ED65A12FXPvAibaEXe/V63KvIWwakO6bbK/9qG4A,,,80.0,ENG02,
1485,3DB0E77AXPvAibaEXe/V63KvIWwakANLSPUgdEXQ,,,47.0,ENG01,
1486,9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5,,,77.0,ENG02,
1487,713E3AABXPvAibaEXe/V63KvIWwakNVf8OW+bdlu,,,60.0,ENG01,
1488,B007E6B8XPvAibaEXe/V63KvIWwakIu4QGv0gtet,,,84.0,ENG02,
1489,A32EFA8EXPvAibaEXe/ceziXFRXnLR7U3YmgWB2n,,,70.0,ENG01,
1490,D4F6703AXPvAibaEXe/ceziXFRXnLWAzwrYXBrk+,,,77.0,ENG02,
1491,44C666C0XPvAibaEXe/ceziXFRXnLeO+qPrMEq6E,,,41.0,ENG01,
1492,2C2D5C8AXPvAibaEXe/ceziXFRXnLdnZSuGNUQeB,,,64.0,ENG01,
1493,495BCDA2XPvAibaEXe/ceziXFRXnLZbseLbYa6Mz,,,35.0,AVSC,
1494,887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,,,47.0,ENG01,
1495,899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,,,55.0,ENG01,
1496,D9BE11D2XPvAibaEXe/ceziXFRXnLfMwrZ1+0wEL,,,38.0,AVSC,
1497,FFEF294AXPvAibaEXe/ceziXFRXnLc/x/K0hVw4d,,,74.0,ENG02,
1498,B0CC6F29XPvAibaEXe+3hDjf+K3BYWdL+rO06e2+,,,61.0,ENG01,
1499,EC5DC80CXPvAibaEXe+3hDjf+K3BYSR/uKRz8hHl,,,90.0,ENG02,
1500,B742F005XPvAibaEXe+3hDjf+K3BYYo/DWnzPahg,,,77.0,ENG02,
1501,104A822DXPvAibaEXe+3hDjf+K3BYW+15VeM7Me1,,,65.0,ENG01,
1502,3865C800XPvAibaEXe+3hDjf+K3BYc4C0x5gs0MP,,,82.0,ENG02,
1503,724F0583XPvAibaEXe+3hDjf+K3BYWTF4+SNZcRB,,,43.0,ENG01,
1504,0F0200BCXPvAibaEXe+3hDjf+K3BYey+4BTZQKZh,,,43.0,ENG01,
1505,74CE395EXPvAibaEXe+3hDjf+K3BYasmxd4ftAHc,,,54.0,ENG01,
1506,87AAD1EBXPvAibaEXe+3hDjf+K3BYZukzpuTKJ9I,,,37.0,AVSC,
1507,E8F07A6AXPvAibaEXe+3hDjf+K3BYcXmS2At8CoT,,,85.0,ENG02,
1508,10592E13XPvAibaEXe8GdASsTPmlXmgFyLMjEwMA,,,50.0,ENG01,
1509,89B42F8CXPvAibaEXe8GdASsTPmlXuVxQ3YAx0j4,,,57.0,ENG01,
1510,5620CB58XPvAibaEXe8GdASsTPmlXj1JoELIu63e,,,38.0,AVSC,
1511,A6AE1870XPvAibaEXe8GdASsTPmlXick3KTtN5Vy,,,50.0,ENG01,
1512,8D5FBC7DXPvAibaEXe8GdASsTPmlXglCtoQxJKU1,,,91.0,ENG02,
1513,6591330AXPvAibaEXe8GdASsTPmlXgZOK2J9nbPJ,,,77.0,ENG02,
1514,4D86FD87XPvAibaEXe8GdASsTPmlXnlohi6oSFaz,,,54.0,ENG01,
1515,7456E9D8XPvAibaEXe8GdASsTPmlXjczFgrYU7rc,,,63.0,ENG01,
1516,3ACB2315XPvAibaEXe8OnqoI053Gr8RLe5Wfco/Z,,,73.0,ENG02,
1517,65734E47XPvAibaEXe8OnqoI053GrzKFsyBMIQrP,,,75.0,ENG02,
1518,601E8013XPvAibaEXe8OnqoI053Gr449l5JOunm0,,,66.0,ENG01,
1519,55F9C6A9XPvAibaEXe8OnqoI053Grw5TsPBVTGtQ,,,73.0,ENG02,
1520,740E4B8EXPvAibaEXe8OnqoI053Grz8z+1QjWimj,,,87.0,ENG02,
1521,0ED00F2CXPvAibaEXe8OnqoI053GrwdmAvM/HP52,,,87.0,ENG02,
1522,86DB68FDXPvAibaEXe8OnqoI053GrzTBy9VWhJXs,,,89.0,ENG02,
1523,A260B855XPvAibaEXe8OnqoI053Gr5YCxnGAD5So,,,42.0,ENG01,
1524,C91FE431XPvAibaEXe/pnXUIwMJHJmEhadHhr1OM,,,77.0,ENG02,
1525,1141598AXPvAibaEXe/pnXUIwMJHJoKjMft6e6Oo,,,66.0,ENG01,
1526,0AAA839BXPvAibaEXe/pnXUIwMJHJvaSCkrHWZjB,,,76.0,ENG02,
1527,BFCB2425XPvAibaEXe/pnXUIwMJHJruDCFlOHjYx,,,85.0,ENG02,
1528,423C0100XPvAibaEXe/pnXUIwMJHJl9qW8EUAnnW,,,52.0,ENG01,
1529,4A7A493CXPvAibaEXe/pnXUIwMJHJikmN2NyncOk,,,60.0,ENG01,
1530,5589F298XPvAibaEXe/pnXUIwMJHJkzrdhnrXKtN,,,90.0,ENG02,
1531,792921A1XPvAibaEXe/pnXUIwMJHJgII+BEoKVa4,,,36.0,AVSC,
1532,AA25E369XPvAibaEXe/pnXUIwMJHJhFO1g+5TPvA,,,75.0,ENG02,
1533,9B54EA8BXPvAibaEXe/pnXUIwMJHJnzL79TUFr3p,,,62.0,ENG01,
1534,2DB504A4XPvAibaEXe8Dld2HmzmH+tsPp/00YMx1,,,66.0,ENG01,
1535,47D5BAFEXPvAibaEXe8Dld2HmzmH+qR0JkQNBecF,,,64.0,ENG01,
1537,0EBD2D4AXPvAibaEXe8Dld2HmzmH+uu6jESzN4z+,,,43.0,ENG01,
1538,9BC796FFXPvAibaEXe8Dld2HmzmH+k+uoMH5x/06,,,58.0,ENG01,
1539,0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd,,,43.0,ENG01,
1540,551BB76DXPvAibaEXe8Dld2HmzmH+vlX51OM4Epg,,,76.0,ENG02,
1541,BDCE7C9DXPvAibaEXe8Dld2HmzmH+k2xk9z4U097,,,65.0,ENG01,
1542,1D2EBBF6XPvAibaEXe8Dld2HmzmH+pW99LMi9Yne,,,22.0,AVSC,
1543,A06F4414XPvAibaEXe9g6r/97VInJnQU2YJ+025t,,,53.0,ENG01,
1544,80EB2FFFXPvAibaEXe9g6r/97VInJkZhfYdS0/r3,,,57.0,ENG01,
1545,45D20526XPvAibaEXe9g6r/97VInJogWizu1KxSP,,,45.0,ENG01,
1546,F4373100XPvAibaEXe9g6r/97VInJo+7wxmHnFOz,,,56.0,ENG01,
1547,B97EEE48XPvAibaEXe9g6r/97VInJj0SLnEIFUtQ,,,68.0,ENG01,
1548,9FBEECF0XPvAibaEXe9g6r/97VInJsYVp6L0VCl5,,,51.0,ENG01,
1549,D2AB244AXPvAibaEXe9g6r/97VInJjPBMCQmmjw4,,,75.0,ENG02,
1550,7CA35A03XPvAibaEXe/cJxaw79CIvjnf7zwNLUZO,,,38.0,AVSC,
1551,19899493XPvAibaEXe/cJxaw79CIvq3BC+NrhX2u,,,74.0,ENG02,
1552,25742566XPvAibaEXe/cJxaw79CIvjZjlw83wBfz,,,45.0,ENG01,
1553,62291C90XPvAibaEXe/cJxaw79CIvtn0euKNrZ04,,,56.0,ENG01,
1554,6C8CB8AEXPvAibaEXe/cJxaw79CIvsPMGv22kvov,,,40.0,ENG01,
1555,A3D44EFEXPvAibaEXe/cJxaw79CIvqjVfB/mLHY/,,,56.0,ENG01,
1556,CEB7CC02XPvAibaEXe/cJxaw79CIvlNSoCUmIatO,,,43.0,,
1557,9AAA7C61XPvAibaEXe/cJxaw79CIvn1wYluWbfXB,,,42.0,ENG01,
1558,B5891C09XPvAibaEXe+NDJhRHiaomT/aJ852h3a/,,,44.0,ENG01,
1559,F9C8DA26XPvAibaEXe+NDJhRHiaomfBCiFxVw7ae,,,74.0,ENG02,
1560,76A2CA8EXPvAibaEXe+NDJhRHiaomW24lZIR3xkd,,,54.0,ENG01,
1561,A81EB87CXPvAibaEXe+NDJhRHiaomSzEKMch2ju6,,,48.0,ENG01,
1562,CFDDE35FXPvAibaEXe+NDJhRHiaomaX90i05T/K9,,,56.0,ENG01,
1563,E37AE98EXPvAibaEXe+NDJhRHiaomdZa9HiA706h,,,46.0,ENG01,
1564,1B2CCFD7XPvAibaEXe+NDJhRHiaomecvRuEmD++5,,,40.0,ENG01,
1565,7484D879XPvAibaEXe+NDJhRHiaomYTMHnm7puPS,,,64.0,ENG01,
1566,7362CAB3XPvAibaEXe+NDJhRHiaomdFxCDca2lH0,,,73.0,ENG02,
1567,11A997D7XPvAibaEXe+NDJhRHiaomek63bkrNRWH,,,25.0,AVSC,
1568,74A4B9E8XPvAibaEXe8p7+QBLh7hjs6sryEWMU55,,,34.0,AVSC,
1569,CD3E9989XPvAibaEXe8p7+QBLh7hjki+PVAwzXyD,,,52.0,ENG01,
1570,9577AC14XPvAibaEXe8p7+QBLh7hjoOVbWMt5lBb,,,53.0,ENG01,
1571,B698E6B2XPvAibaEXe8p7+QBLh7hjgQM1ScW0u/i,,,82.0,ENG02,
1572,C08EEC0CXPvAibaEXe8p7+QBLh7hjqgWADchMJ+a,,,52.0,ENG01,
1573,6613805DXPvAibaEXe8p7+QBLh7hjrlyEt63H1S8,,,77.0,ENG02,
1574,043ECE64XPvAibaEXe8p7+QBLh7hjqIhsiZHycCn,,,53.0,ENG01,
1575,8291B633XPvAibaEXe8p7+QBLh7hjlrfU2PN3RFU,,,55.0,ENG01,
1576,B95F25D4XPvAibaEXe8p7+QBLh7hjuRl4wEj2hSB,,,37.0,AVSC,
1577,59A6C631XPvAibaEXe8p7+QBLh7hjvf8gPGWzwHy,,,60.0,ENG01,
1578,121674AAXPvAibaEXe+n07P56kWx2G0ogfLgphPa,,,38.0,AVSC,
1579,F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/,,,68.0,ENG01,
1580,2299CFF3XPvAibaEXe+n07P56kWx2GlYY2Fq2Hym,,,52.0,ENG01,
1581,6F8BB383XPvAibaEXe+n07P56kWx2Lc0LyLQom6D,,,33.0,AVSC,
1582,91061907XPvAibaEXe+n07P56kWx2Is7/sk+fJvN,,,50.0,ENG01,
1583,0714AAFCXPvAibaEXe+n07P56kWx2K5jZFI+QYFv,,,52.0,ENG01,
1584,30A07547XPvAibaEXe+n07P56kWx2O4B+boxfwzb,,,27.0,AVSC,
1585,7CFB419AXPvAibaEXe+n07P56kWx2MdC5TJy2BzY,,,57.0,ENG01,
1586,F170F0F4XPvAibaEXe+n07P56kWx2McktnV+cXXB,,,42.0,ENG01,
1587,001E045BXPvAibaEXe+n07P56kWx2N6EoOCUJBA4,,,33.0,AVSC,
1588,AA44CAFAXPvAibaEXe+VxRd54HULE377kp8MQ8zs,,,33.0,AVSC,
1589,6F5E2292XPvAibaEXe+VxRd54HULE7HsanS3Y08W,,,60.0,ENG01,
1590,4376A42BXPvAibaEXe+VxRd54HULE/dFOGKC67G1,,,74.0,ENG02,
1591,543426BEXPvAibaEXe+VxRd54HULE8miOMkDoWRM,,,34.0,AVSC,
