id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd
10481,91BBF813XPvAibaEXe/Twrxaq444cyfyjfNXILc3,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10482,CBA229A4XPvAibaEXe/wM5TrBBCDMQV3vJjvzyoo,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10483,A11F7E03XPvAibaEXe/QPFjJxKB5fuux5ahOMD0p,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10484,9D2478E5XPvAibaEXe9MSDlNDFbYdoly8gfyWDms,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10485,5DB7334BXPvAibaEXe9fafwYRU+Nplkr/FpgEmW3,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10486,18DE832CXPvAibaEXe8ydgsBCmjqA68iDjt23bz1,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10487,87E06D79XPvAibaEXe9Z67almz7y5qeVdwBIoh7O,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10488,AF853A54XPvAibaEXe/Hpk/kOf6+1bfUE6pi24gj,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10489,97A2DEBCXPvAibaEXe8jolcsAIssTNIXF9rwk50P,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10490,DF49B19BXPvAibaEXe/HrmBtV6rCht+wykdvXU5J,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10491,692758D6XPvAibaEXe+pDN88/1DR4FhgbLqyi+BX,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10492,2A8A1E92XPvAibaEXe9x0CaUg4pZoxy78IQ6wez6,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10493,78197060XPvAibaEXe8z1Io4iT8HJAasAJhEQ1cn,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10494,5F51D74DXPvAibaEXe8oOckqmsrcbbs7DuEiiIRC,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10495,7A877B93XPvAibaEXe/dMvqGUzyBHKb1SK3FzsOv,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10496,FF1F91C6XPvAibaEXe9QJDM9nE85iG8enJ2bG8BP,2.0,BTH được Hội đồng xem xét hạ mức lần cuối,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10497,E8B314E9XPvAibaEXe/GP74oAJxkeJbsEk9Q36Ww,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10498,5B13E979XPvAibaEXe9MSDlNDFbYdm7ZbP6bCKMi,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10499,2B562458XPvAibaEXe/KGOYNCaEaWSas+3hCAqLs,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10500,C6158D21XPvAibaEXe/GFbVLDV6SZJQTjNzZsKg1,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10501,688B8286XPvAibaEXe8CNW5gpzV0gXOeRqZCXPuG,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10502,14F36C86XPvAibaEXe+E+n9mGyneJx876KeeY376,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10503,D4A3767EXPvAibaEXe+HeL85QGo03UJMuLYWArHq,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10504,F7AEF87FXPvAibaEXe9tSnfLfDeWaq2I5IvDc2nY,2.0,BTH được Hội đồng xem xét hạ mức lần cuối,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10505,1458EA95XPvAibaEXe/nv6PZ4rt50qwMaSENpHp7,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10506,013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10507,6D766013XPvAibaEXe9ESTQu9OOcIEipSNN/z5IY,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10508,891F156CXPvAibaEXe/wvgrdNVCyf5jLOkWpgXlY,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10509,7A89E59EXPvAibaEXe8dBqMaN7rGhplqkQZA+eP0,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10510,370CDDCEXPvAibaEXe9EUO2qxCH07XWtCUmfd8FP,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10511,85765F51XPvAibaEXe/7VXm0xgXldMr8iJn1d/nL,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10512,8405AB7AXPvAibaEXe8CSUzma4ok0sCCokPnZj1+,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10513,88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10514,B4BB0B80XPvAibaEXe/sW+jVmHnQGrbV2aMBZxbl,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10515,387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10516,8A06BCB7XPvAibaEXe+/1KYXP+fweAfbWbYeLDhP,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10517,1026D50DXPvAibaEXe9Uiu/58J7ST53WIBWZ1jYE,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10518,DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10519,984C163AXPvAibaEXe8n5o9RyAxUM+mMKHEo/cfS,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10520,360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10524,11D7FBB7XPvAibaEXe8/3iNqySORby7kyf2IzNeI,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10525,A4EEB45EXPvAibaEXe+wmtNhlfgIwjN3iuw7Uj8E,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10526,105A1756XPvAibaEXe9KDsVv3cRkMQK+9a3JNn+S,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10527,6A867095XPvAibaEXe/Lh6v1XxTKJcUM1sd4pHve,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10528,FAF32539XPvAibaEXe/YKN5ysyYL7Frl7G1sQGrY,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10529,E670C383XPvAibaEXe/zHDidEgqCTiLQarAqK+wV,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10530,0DDDFAB4XPvAibaEXe8Cym7B6GX+ToQm9g2Af3fK,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10531,601E0986XPvAibaEXe+y4Ivhjp8SxpmSs9JVmGUu,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10532,803EF892XPvAibaEXe+sfU1lcH9y3yNwe+gW9F93,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10533,8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10534,0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10535,212EA0C7XPvAibaEXe/Hpk/kOf6+1XWAGhQk4dXd,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10536,E5B910BDXPvAibaEXe/H1VZJBzJAwkG5vgo/54/z,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10537,F6BA59A9XPvAibaEXe+ltCXpm838vXVsDEnms/8F,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10538,1650B769XPvAibaEXe8ptkRJyotmH+nH3Jp6kqSX,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10539,64DB0BFBXPvAibaEXe/m6K07u0dn9wooyQYN5NIM,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10540,68F82731XPvAibaEXe8LHfATqQ4bHn4100aHRyHQ,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10541,2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10542,47FBD67DXPvAibaEXe/GP74oAJxkeM9Oi1FSfspn,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10543,AABCA0E0XPvAibaEXe+xw+0gOjOR0BD2ghb/Cj1M,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10544,10D66DE9XPvAibaEXe/sDxpKTuGnIA9sAWIq7IQT,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10545,9C1223F5XPvAibaEXe/CiPILllTJf1GmYsEdi6Ts,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10546,6DB0B474XPvAibaEXe/iIkJq57vD71DpHyb61wZM,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10547,73756055XPvAibaEXe80b1fr0fH/Ju9fxVquOWT1,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10548,6EA715E1XPvAibaEXe9ESTQu9OOcIFrpC/9jWYjR,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10549,9A5B9373XPvAibaEXe8scZUjY2tXhxhcGa9kbq2F,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10550,7E8BC1EFXPvAibaEXe+dMotnUFI9LWOyhS5uVeu+,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10551,A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10552,72E7EB49XPvAibaEXe/UEORkxzaGRln2sOwdQesy,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10553,3EFE65E2XPvAibaEXe9pXJcjrAt8Xv7IOwyoINeW,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10554,4D740D75XPvAibaEXe8dsW93DhIODCPLLh09YzCe,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10555,3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10556,DF482DAEXPvAibaEXe8JFpQse3KV6npXWq9nEhvz,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10557,B35C4D81XPvAibaEXe+4hxKfaQWuhMpsX+yPsJqX,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10558,25AF24E3XPvAibaEXe+/EkvXK98KbWSdx1OCHSTZ,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10559,329B4DBFXPvAibaEXe9JDlHA4z2GHEkrdKZ3K2N4,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10560,62464061XPvAibaEXe/FejQN8/S5fFT8yNMVC8wh,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10561,CD320653XPvAibaEXe//3t8+us0X0ohnYfMw6aMh,2.0,Bị Cảnh cáo vì : \n-Bị cảnh cáo vì điểm trung bình học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10562,2AF5E003XPvAibaEXe9whL/t4cdMZVXaYO97LUGt,2.0,Bị Cảnh cáo vì : \n-Bị cảnh cáo vì điểm trung bình học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10563,7A2F5ACEXPvAibaEXe9j81k8MH0oJwQphwe8hv+I,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10564,D80820A1XPvAibaEXe/5SY0P9d9+eLlBx9nL4U4E,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10565,A02C92D9XPvAibaEXe/9n4RXguPAYASjIqcBPLH1,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10566,B31F2EFDXPvAibaEXe9LZwdMb86KA7q1VJwOTOUa,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10567,994229F1XPvAibaEXe+VDSoAYozpw5NcJkFfDG3H,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10568,700D21E6XPvAibaEXe8zLanLNVS12YCPqiqJ+OSj,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10569,74325201XPvAibaEXe8y6/RMXZRwBdjV4+4KROgH,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10570,EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10571,28FFB16BXPvAibaEXe/HUuIVo8uCR6f4HDAjMdvh,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10572,1EA57FE2XPvAibaEXe8KuJNEATWS84Upb9tIcBqb,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10573,96FE9A69XPvAibaEXe+t618nkWP4eYtZVSEab05Z,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10574,0714AAFCXPvAibaEXe+n07P56kWx2K5jZFI+QYFv,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10575,B4F05D8DXPvAibaEXe8b36blNCVklXvhVtSc/Ozh,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10576,93DB83A1XPvAibaEXe+fW1Bg/roenIk8qwl1uS6Q,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10577,164FCE73XPvAibaEXe8qh9FRNDK+Mco5qzpzeyXe,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10578,D77B1380XPvAibaEXe+zrGHfAUSFaQpSAqeM2bzz,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10579,00ACC499XPvAibaEXe8ciyLBP/Qla4g3ka0I3o/F,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10580,2441A7C2XPvAibaEXe8VekUw4ELehn5inKXOCKf2,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10581,1C304906XPvAibaEXe9hSzSdeSAT0mSwgfXy9PeD,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10582,9C27D55DXPvAibaEXe9iBRrLJjO8dRjd7Zs5TV2/,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10583,91230E90XPvAibaEXe/Uev7j/8EzmTMB980kV6qB,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10584,F77FFD21XPvAibaEXe/MCL0qpDhx0/t0638f5baa,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10585,B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10586,5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10587,93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10588,A9A93BD8XPvAibaEXe9kkdDkOt5iFn/pobHWv6vT,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10589,80DC25ADXPvAibaEXe9DjwUQ+Cta8TJ0gcpyEAkF,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10590,5F9B23A8XPvAibaEXe8n6FFpptVzUod6doeajeHJ,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10591,A90E08F6XPvAibaEXe/CiPILllTJfwBvaGkoGenm,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10592,A9932036XPvAibaEXe8Lp0YaxzdqUttlVjF8HEwo,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10593,4AE72DD0XPvAibaEXe+SrLE9JUD3pMflaTLv6pEw,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10594,2F17CEDCXPvAibaEXe+pZU+khqBqyvN1PCgHshvf,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10595,B1E90FA5XPvAibaEXe8qBtIUs9INC0sU0gS2iVrK,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10596,BA4E4FF3XPvAibaEXe/PXWJbNZLssGHuklm+SW0s,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10597,569D92E9XPvAibaEXe8o0Tnwwz3u3zG4FHGcygyM,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10598,017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10599,19E0EE8FXPvAibaEXe97wmuqTYuV7djoRDmkvxKL,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10600,77687DF8XPvAibaEXe/pmLsWv14ojJTWwinEzMuo,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10601,C8A3F412XPvAibaEXe+uWtCFQV0fxlmcLPupNP8F,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10602,0BDC71E7XPvAibaEXe8zDsaHJ0+9rUtBfUJ7ZI6S,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10603,EC8C917CXPvAibaEXe8qgRlcblbl2nIOON/wpsj6,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10604,F637A0CBXPvAibaEXe9+m/oQf3Tjz6DKt+ah/7Cq,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10605,D8082650XPvAibaEXe/CISFtEmjHAERNMLun1v2j,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10606,8D203797XPvAibaEXe99j2P15eeB0yiSFSPp6gj3,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10607,1EB38AECXPvAibaEXe/QWjvABg0+vRMZIkdvxI20,2.0,BTH được Hội đồng xem xét hạ mức,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10608,7104B8EFXPvAibaEXe9whL/t4cdMZSClckde1FQ9,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10609,6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10610,96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10611,93C694A5XPvAibaEXe+cD2dfYrNOtz1CVL8+Htq+,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10612,4BFDFE83XPvAibaEXe+98B3vqZGkWBqus1ZTQMvj,2.0,Bị cảnh báo vì ĐTB 2 học kỳ liên tiếp < 4,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10613,B4464601XPvAibaEXe+p5WOBbWD0M8Pyz9dHwxCg,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10614,BBF7B61BXPvAibaEXe+tKwu+Ol4th6hUZRqaHgpG,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10615,8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10616,85AE4EA5XPvAibaEXe8Pno0mP3gNIlGAXs5QkLa3,2.0,Bị cảnh báo vì:\n- ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10617,53ED17C2XPvAibaEXe9n6M+kQhqu8muR98dJl0ve,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10618,124E9567XPvAibaEXe9zGba8fcKEKHC5+kNm2UlP,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10619,13F62701XPvAibaEXe/KpP1fV6ua53O7/YBoYvaH,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10620,F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n,2.0,Bị cảnh báo vì đóng học phí trễ,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10621,E86145BAXPvAibaEXe9WkeUltvPYdwsQdpQAoeWH,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
10622,555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89,2.0,Bị cảnh báo vì ĐTB học kỳ 2,1.0,2018.0,633/QĐ-ĐHCNTT,2018-10-12
